id,sq_mt_built,n_rooms,n_bathrooms,buy_price,buy_price_by_area,district
6608,287,4,4,1490000,5192,Chamartín
6607,371,5,4,4500000,12129,Chamartín
6606,130,2,2,490000,3769,Chamartín
6605,190,2,2,1650000,8684,Chamartín
6604,56,1,1,160000,2857,Bernabéu-Hispanoamérica
6603,80,1,1,545000,6812,Chamartín
6602,510,6,4,2900000,5686,Chamartín
6601,226,4,3,1815000,8031,Chamartín
6600,78,1,1,650000,8333,Chamartín
6599,682,8,8,5000000,7331,Chamartín
6598,240,3,3,1695000,7062,Chamartín
6597,366,3,3,2300000,6284,Chamartín
6596,500,5,7,3500000,7000,Chamartín
6595,216,6,3,625000,2894,Chamartín
6594,194,4,3,1311200,6759,Ciudad Jardín
6593,153,3,2,900000,5882,Bernabéu-Hispanoamérica
6592,190,3,3,1091000,5742,Ciudad Jardín
6591,72,1,1,490000,6806,El Viso
6590,66,2,1,380000,5758,Prosperidad
6589,394,4,4,2650000,6726,Nueva España
6588,200,5,3,1090000,5450,El Viso
6587,85,2,2,495000,5824,Ciudad Jardín
6586,503,6,4,2795000,5557,Chamartín
6585,347,5,5,2100000,6052,Chamartín
6584,73,2,1,289900,3971,Prosperidad
6583,118,3,2,425000,3602,Prosperidad
6582,446,6,4,4400000,9865,El Viso
6581,100,4,2,460000,4600,Ciudad Jardín
6580,46,1,1,269000,5848,Prosperidad
6579,110,4,2,425000,3864,Prosperidad
6577,94,4,2,315900,3361,Prosperidad
6576,84,3,1,330000,3929,Prosperidad
6575,78,2,1,299000,3833,Prosperidad
6574,131,3,2,459900,3511,Prosperidad
6573,170,3,3,1450000,8529,Nueva España
6572,129,3,2,469000,3636,Castilla
6571,155,4,4,750000,4839,Ciudad Jardín
6570,45,2,1,240000,5333,Prosperidad
6569,82,1,1,329000,4012,Castilla
6568,77,1,1,494800,6426,Nueva España
6567,316,4,3,1600000,5063,Bernabéu-Hispanoamérica
6566,316,4,3,1600000,5063,Bernabéu-Hispanoamérica
6565,250,4,4,1250000,5000,El Viso
6564,400,6,5,2100000,5250,El Viso
6563,190,2,2,999999,5263,Chamartín
6562,391,5,6,2950000,7545,Chamartín
6561,260,4,3,1600000,6154,Chamartín
6560,350,4,3,1995000,5700,Chamartín
6559,480,5,3,2950000,6146,Chamartín
6558,336,5,4,1580000,4702,Chamartín
6557,300,4,4,1690000,5633,Chamartín
6556,100,3,2,495000,4950,Chamartín
6555,420,4,4,2300000,5476,Chamartín
6554,250,4,3,1395000,5580,Chamartín
6553,255,5,3,1200000,4706,Chamartín
6552,255,4,3,1580000,6196,Chamartín
6551,240,4,3,1450000,6042,Chamartín
6550,215,5,3,890000,4140,Castilla
6549,240,3,3,2200000,9167,El Viso
6548,856,7,7,8700000,10164,El Viso
6547,57,1,1,239000,4193,Ciudad Jardín
6545,328,5,3,1460000,4451,Chamartín
6544,76,2,1,380000,5000,Ciudad Jardín
6543,74,1,1,258000,3486,Prosperidad
6542,110,3,3,650000,5909,Bernabéu-Hispanoamérica
6541,242,4,3,850000,3512,Prosperidad
6540,110,3,1,490000,4455,Castilla
6539,155,4,3,875000,5645,Bernabéu-Hispanoamérica
6538,77,2,1,373000,4844,Prosperidad
6537,59,1,1,285000,4831,Prosperidad
6536,57,2,1,239000,4193,Prosperidad
6535,58,1,1,262500,4526,Prosperidad
6534,128,4,3,495000,3867,Prosperidad
6533,89,3,1,370000,4157,Nueva España
6532,342,5,2,2250000,6579,Castilla
6531,140,5,4,550000,3929,Prosperidad
6530,76,2,1,289000,3803,Prosperidad
6529,115,3,2,679000,5904,Ciudad Jardín
6528,63,1,1,395000,6270,Ciudad Jardín
6527,86,2,2,475000,5523,Ciudad Jardín
6526,140,3,2,610000,4357,Prosperidad
6525,207,3,2,934000,4512,Ciudad Jardín
6524,148,4,3,824900,5574,Nueva España
6523,292,4,3,2000000,6849,El Viso
6522,326,5,3,1800001,5521,Bernabéu-Hispanoamérica
6521,256,4,3,1280000,5000,Nueva España
6520,300,6,4,1750000,5833,Chamartín
6519,175,4,2,890000,5086,Bernabéu-Hispanoamérica
6518,145,2,2,1133964,7820,El Viso
6517,170,3,3,1314390,7732,El Viso
6516,137,3,2,599000,4372,Castilla
6515,450,5,6,2250001,5000,Nueva España
6514,500,5,7,3500000,7000,El Viso
6513,82,2,1,400000,4878,Prosperidad
6512,66,1,1,389500,5902,El Viso
6511,63,1,1,438000,6952,El Viso
6510,38,1,1,238500,6276,El Viso
6509,197,5,3,950000,4822,Bernabéu-Hispanoamérica
6508,66,1,1,389500,5902,El Viso
6507,62,1,1,501000,8081,El Viso
6506,69,1,1,473000,6855,El Viso
6505,216,6,3,625000,2894,Chamartín
6504,197,5,3,950000,4822,Bernabéu-Hispanoamérica
6503,184,4,2,1590000,8641,Bernabéu-Hispanoamérica
6502,70,1,1,200000,2857,Castilla
6501,139,3,2,650000,4676,Castilla
6500,310,4,4,1680000,5419,Nueva España
6499,360,4,4,1980000,5500,Nueva España
6498,306,5,3,1700000,5556,El Viso
6497,260,3,4,1290000,4962,Prosperidad
6496,260,4,3,1200000,4615,Castilla
6495,110,3,1,360000,3273,Prosperidad
6494,103,2,2,449000,4359,Prosperidad
6493,86,2,1,585000,6802,El Viso
6492,100,4,2,490000,4900,Bernabéu-Hispanoamérica
6491,104,3,2,425000,4087,Castilla
6490,130,3,2,460000,3538,Prosperidad
6489,90,3,2,379000,4211,Prosperidad
6488,65,1,1,249000,3831,Prosperidad
6487,317,8,5,1325000,4180,Nueva España
6486,191,3,3,1500000,7853,Ciudad Jardín
6485,85,2,2,480000,5647,Prosperidad
6484,750,18,7,5000000,6667,Chamartín
6483,440,6,5,1700000,3864,Nueva España
6482,369,5,4,2500000,6775,Chamartín
6481,101,3,1,141000,1396,Chamartín
6480,135,3,3,890000,6593,Ciudad Jardín
6479,860,6,5,8700000,10116,Chamartín
6478,120,2,3,460000,3833,Chamartín
6477,330,5,4,1480000,4485,Bernabéu-Hispanoamérica
6476,240,3,3,1695000,7062,Chamartín
6475,135,1,1,448000,3319,Prosperidad
6474,653,6,5,2849000,4363,Chamartín
6473,255,5,2,1450000,5686,Chamartín
6472,197,2,1,950000,4822,Chamartín
6471,93,3,2,515000,5538,Chamartín
6470,94,4,2,500000,5319,Chamartín
6469,197,5,3,1075000,5457,Chamartín
6468,188,2,3,1240000,6596,Nueva España
6467,60,1,1,235000,3917,Ciudad Jardín
6466,180,4,2,730000,4056,Bernabéu-Hispanoamérica
6465,96,1,1,750000,7812,El Viso
6464,182,4,3,825000,4533,Castilla
6463,500,5,5,3050000,6100,Bernabéu-Hispanoamérica
6462,65,2,2,380000,5846,Bernabéu-Hispanoamérica
6461,196,3,3,1460000,7449,Bernabéu-Hispanoamérica
6460,54,1,1,249900,4628,Castilla
6459,80,2,1,415000,5188,Prosperidad
6458,110,2,1,400000,3636,Prosperidad
6457,90,2,1,465000,5167,Prosperidad
6456,248,4,3,1400000,5645,Bernabéu-Hispanoamérica
6455,330,4,4,1495000,4530,Bernabéu-Hispanoamérica
6454,140,3,2,610000,4357,Prosperidad
6453,253,4,4,1425000,5632,El Viso
6452,90,3,1,330000,3667,Prosperidad
6451,79,2,1,287000,3633,Prosperidad
6450,82,2,1,490000,5976,Chamartín
6449,446,6,4,4400000,9865,Chamartín
6448,110,2,2,550000,5000,Chamartín
6447,216,5,3,1180000,5463,Chamartín
6446,200,7,5,2500000,12500,Chamartín
6445,318,3,3,1990000,6258,Chamartín
6444,335,3,3,1435000,4284,Castilla
6443,135,3,2,750000,5556,El Viso
6442,516,8,4,2150000,4167,Nueva España
6441,216,6,2,978000,4528,Bernabéu-Hispanoamérica
6440,300,4,4,1100000,3667,Ciudad Jardín
6439,183,4,3,670000,3661,Castilla
6438,189,4,2,595000,3148,Castilla
6437,351,4,4,2500000,7123,Castilla
6436,243,5,5,2250000,9259,Castilla
6435,562,7,6,1700000,3025,Nueva España
6434,160,3,2,777225,4858,Ciudad Jardín
6433,524,7,5,4999999,9542,El Viso
6432,78,2,1,318000,4077,Ciudad Jardín
6431,300,4,6,2100000,7000,Bernabéu-Hispanoamérica
6430,139,3,2,595000,4281,Prosperidad
6429,600,5,4,3000000,5000,Chamartín
6428,161,4,3,699000,4342,Prosperidad
6427,300,5,5,1850000,6167,Chamartín
6426,193,6,3,980000,5078,Chamartín
6425,115,2,2,463000,4026,Prosperidad
6424,81,1,1,750000,9259,Chamartín
6423,187,3,2,900000,4813,Chamartín
6422,272,5,3,1500000,5515,Chamartín
6421,399,5,5,2100000,5263,Chamartín
6420,395,8,4,2250000,5696,Chamartín
6419,166,3,2,845000,5090,Chamartín
6418,162,2,2,1195000,7377,Chamartín
6417,175,4,2,758000,4331,Chamartín
6416,60,1,1,445000,7417,Chamartín
6415,66,2,1,420000,6364,Chamartín
6414,66,2,1,410000,6212,Chamartín
6413,75,3,1,265000,3533,Prosperidad
6412,148,4,3,825000,5574,Nueva España
6411,75,2,1,315000,4200,Bernabéu-Hispanoamérica
6410,82,2,1,328000,4000,Prosperidad
6409,111,3,2,547000,4928,El Viso
6408,300,4,6,2100000,7000,Chamartín
6407,213,4,3,1050000,4930,Chamartín
6406,282,4,3,1390000,4929,Castilla
6405,115,4,2,430000,3739,Prosperidad
6404,366,5,3,2800000,7650,El Viso
6403,68,2,2,475000,6985,Chamartín
6402,302,5,5,1590000,5265,El Viso
6401,505,7,6,3100000,6139,El Viso
6400,249,3,3,1490000,5984,Nueva España
6399,233,6,5,1500000,6438,Bernabéu-Hispanoamérica
6398,301,6,3,1100000,3654,Castilla
6397,860,6,4,8700000,10116,Chamartín
6396,292,4,3,2000000,6849,Chamartín
6395,359,5,6,1390000,3872,Bernabéu-Hispanoamérica
6394,135,3,2,750000,5556,Bernabéu-Hispanoamérica
6393,61,1,1,310000,5082,Prosperidad
6392,82,3,1,299000,3646,Prosperidad
6391,80,3,1,310000,3875,Prosperidad
6390,178,3,3,975000,5478,Prosperidad
6389,166,4,3,860000,5181,Bernabéu-Hispanoamérica
6388,131,3,2,460000,3511,Prosperidad
6387,136,4,2,700000,5147,Bernabéu-Hispanoamérica
6386,702,9,7,4300000,6125,Nueva España
6385,66,2,2,420000,6364,Bernabéu-Hispanoamérica
6384,54,1,1,315000,5833,Chamartín
6383,361,6,4,1750000,4848,Chamartín
6382,132,4,3,1150000,8712,Chamartín
6381,400,4,4,2400000,6000,Chamartín
6380,186,3,1,1098000,5903,El Viso
6379,345,5,4,1780000,5159,Nueva España
6378,140,3,3,1025000,7321,Chamartín
6377,164,2,2,350000,2134,Castilla
6376,90,3,1,330000,3667,Prosperidad
6375,141,4,3,860000,6099,Bernabéu-Hispanoamérica
6374,295,4,2,1650000,5593,Chamartín
6373,600,3,3,3600000,6000,Nueva España
6372,55,2,1,219000,3982,Ciudad Jardín
6371,102,4,1,595000,5833,Chamartín
6370,184,4,2,1590000,8641,Bernabéu-Hispanoamérica
6369,90,3,1,290000,3222,Ciudad Jardín
6368,219,5,4,1050000,4795,El Viso
6367,76,2,1,289000,3803,Chamartín
6366,205,4,3,1125000,5488,Chamartín
6365,89,3,1,390000,4382,Bernabéu-Hispanoamérica
6364,360,4,4,1980000,5500,Chamartín
6363,347,5,4,1600000,4611,Chamartín
6362,255,4,5,1500000,5882,El Viso
6361,242,3,2,320000,1322,Chamartín
6360,74,1,1,258000,3486,Prosperidad
6359,79,3,1,330000,4177,Prosperidad
6358,165,3,2,590000,3576,Ciudad Jardín
6357,145,4,2,560000,3862,Prosperidad
6356,88,3,1,355000,4034,Prosperidad
6355,110,4,2,425000,3864,Prosperidad
6354,190,2,2,1049000,5521,El Viso
6353,136,3,2,650000,4779,Prosperidad
6352,94,2,2,499000,5309,Prosperidad
6351,94,2,2,490000,5213,Prosperidad
6350,94,2,2,480000,5106,Prosperidad
6349,94,2,2,490000,5213,Prosperidad
6348,147,3,2,699000,4755,Prosperidad
6347,95,3,2,515000,5421,Nueva España
6346,61,1,1,430000,7049,Nueva España
6345,80,3,1,380000,4750,Prosperidad
6344,225,4,3,1280000,5689,Nueva España
6343,141,4,3,860000,6099,Bernabéu-Hispanoamérica
6342,308,5,4,1600000,5195,Chamartín
6341,44,2,1,280000,6364,Chamartín
6340,69,1,1,420000,6087,Chamartín
6339,73,3,1,259000,3548,Prosperidad
6338,147,3,2,945000,6429,Prosperidad
6337,94,2,2,590000,6277,Prosperidad
6336,94,2,2,675000,7181,Prosperidad
6335,147,3,2,960000,6531,Prosperidad
6334,147,3,2,975000,6633,Prosperidad
6333,161,3,2,1200000,7453,Prosperidad
6332,136,3,2,795000,5846,Prosperidad
6331,136,3,2,740000,5441,Prosperidad
6330,94,2,2,575000,6117,Prosperidad
6329,147,3,2,920000,6259,Prosperidad
6328,136,3,2,780000,5735,Prosperidad
6327,149,3,2,1100000,7383,Prosperidad
6326,147,3,2,930000,6327,Prosperidad
6325,94,2,2,570000,6064,Prosperidad
6324,111,4,2,549000,4946,Prosperidad
6323,113,2,2,410000,3628,Prosperidad
6322,50,2,1,260000,5200,Prosperidad
6321,85,1,1,625000,7353,Bernabéu-Hispanoamérica
6320,129,2,1,640000,4961,Prosperidad
6319,437,4,5,2700000,6178,Chamartín
6318,207,3,4,1300000,6280,Chamartín
6317,374,4,4,2490000,6658,Chamartín
6316,85,3,2,349000,4106,Nueva España
6315,255,4,5,1295000,5078,Chamartín
6314,145,4,2,560000,3862,Prosperidad
6313,470,6,5,1495000,3181,Nueva España
6312,151,3,2,1020000,6755,Bernabéu-Hispanoamérica
6311,210,5,3,950000,4524,Bernabéu-Hispanoamérica
6310,133,3,2,460000,3459,Ciudad Jardín
6309,374,5,4,2490000,6658,Chamartín
6308,300,5,3,1100000,3667,Chamartín
6307,149,3,2,533000,3577,Chamartín
6306,155,4,3,890000,5742,Chamartín
6305,163,3,2,850000,5215,Chamartín
6304,321,6,3,1900000,5919,Chamartín
6303,230,4,3,1250000,5435,Chamartín
6302,245,3,3,1150000,4694,Chamartín
6301,150,4,2,990000,6600,Chamartín
6300,300,4,4,1200000,4000,Chamartín
6299,54,1,1,450000,8333,Chamartín
6298,170,4,2,860000,5059,Chamartín
6297,172,2,1,1150000,6686,Chamartín
6296,280,5,3,1100000,3929,Chamartín
6295,260,5,4,1495000,5750,El Viso
6294,94,2,2,565000,6011,Prosperidad
6293,900,9,7,5800000,6444,Chamartín
6292,87,2,2,475000,5460,Chamartín
6291,74,1,1,425000,5743,Chamartín
6290,84,2,1,525000,6250,Chamartín
6289,196,5,3,900000,4592,Chamartín
6288,68,1,1,410000,6029,Chamartín
6287,89,1,1,495000,5562,Chamartín
6286,207,3,4,1300000,6280,Chamartín
6285,309,4,3,1275000,4126,Chamartín
6284,244,4,3,1480000,6066,Chamartín
6283,89,2,2,370000,4157,Chamartín
6282,374,4,4,2490000,6658,Chamartín
6281,159,4,2,929000,5843,Chamartín
6280,81,2,1,370000,4568,Chamartín
6279,226,4,3,1815000,8031,Chamartín
6278,397,4,4,2650000,6675,Nueva España
6277,220,6,3,1120000,5091,Chamartín
6276,236,4,3,820000,3475,Prosperidad
6275,615,7,5,2990000,4862,Nueva España
6273,45,1,1,445000,9889,Chamartín
6272,576,3,4,3590000,6233,Chamartín
6271,222,4,3,1150000,5180,Chamartín
6270,295,5,6,1780000,6034,Chamartín
6269,800,8,6,5000000,6250,Chamartín
6268,140,4,3,780000,5571,Chamartín
6267,140,3,2,760000,5429,Chamartín
6266,400,5,4,1995000,4988,Chamartín
6265,187,4,3,845000,4519,Chamartín
6264,90,2,2,470000,5222,Ciudad Jardín
6263,120,3,1,750000,6250,El Viso
6262,142,3,2,598000,4211,Prosperidad
6261,216,4,3,1180000,5463,El Viso
6260,459,6,4,2800000,6100,Chamartín
6259,342,5,5,1850000,5409,Chamartín
6258,367,4,4,2150000,5858,Chamartín
6257,295,4,3,1650000,5593,Chamartín
6256,442,5,5,1150000,2602,Prosperidad
6255,175,4,3,790000,4514,Ciudad Jardín
6254,187,3,2,900000,4813,Chamartín
6253,416,5,3,1699000,4084,Chamartín
6252,180,5,3,999000,5550,Chamartín
6251,162,2,2,1280000,7901,Chamartín
6249,561,4,3,2300000,4100,Chamartín
6248,248,3,3,1490000,6008,Chamartín
6247,92,2,1,570000,6196,Chamartín
6246,315,5,4,2400000,7619,Chamartín
6245,136,3,2,760000,5588,Chamartín
6244,350,5,5,2355000,6729,Chamartín
6243,561,4,3,2300000,4100,Chamartín
6242,138,3,2,800000,5797,Chamartín
6241,206,4,3,1195000,5801,Chamartín
6240,189,4,3,1100000,5820,Chamartín
6239,139,3,2,700000,5036,Chamartín
6238,240,5,3,1200000,5000,Chamartín
6237,191,4,3,1200000,6283,Chamartín
6236,100,4,1,440000,4400,Chamartín
6235,162,4,2,650000,4012,Castilla
6234,180,4,2,680000,3778,Chamartín
6233,75,2,2,322400,4299,Chamartín
6232,68,1,1,375000,5515,Chamartín
6231,78,2,1,260000,3333,Ciudad Jardín
6230,98,2,2,440000,4490,Prosperidad
6229,85,3,1,299000,3518,Ciudad Jardín
6228,86,3,1,569000,6616,Bernabéu-Hispanoamérica
6227,126,4,2,435000,3452,Castilla
6226,150,3,2,625000,4167,Castilla
6225,300,6,4,1395000,4650,Nueva España
6224,135,2,2,760000,5630,Chamartín
6223,188,2,2,1240000,6596,Nueva España
6222,260,6,4,1350000,5192,Bernabéu-Hispanoamérica
6221,66,2,1,285000,4318,Prosperidad
6220,66,1,1,229000,3470,Ciudad Jardín
6218,852,8,7,7900000,9272,Chamartín
6217,366,5,3,3600000,9836,Chamartín
6216,107,3,2,325000,3037,Castilla
6215,185,5,2,1590000,8595,Chamartín
6214,77,3,1,330000,4286,Prosperidad
6213,233,5,4,1000000,4292,Chamartín
6212,74,3,1,330000,4459,Prosperidad
6211,163,4,2,650000,3988,Castilla
6210,46,1,1,260000,5652,Bernabéu-Hispanoamérica
6209,97,3,2,310000,3196,Prosperidad
6208,252,4,4,1590000,6310,Chamartín
6207,122,3,2,470000,3852,Prosperidad
6206,308,5,4,1600000,5195,Chamartín
6205,44,1,1,336900,7657,Ciudad Jardín
6204,161,3,2,700000,4348,Chamartín
6202,112,1,1,750000,6696,Chamartín
6201,303,4,5,2700000,8911,Chamartín
6200,153,4,2,650000,4248,Bernabéu-Hispanoamérica
6198,127,3,2,796000,6268,Ciudad Jardín
6197,63,1,1,455000,7222,Ciudad Jardín
6196,63,1,1,451000,7159,Ciudad Jardín
6195,166,5,3,725000,4367,Bernabéu-Hispanoamérica
6194,99,3,1,274000,2768,Prosperidad
6193,97,2,1,549000,5660,Prosperidad
6192,180,4,3,549900,3055,Castilla
6191,75,2,2,353000,4707,Prosperidad
6190,87,4,2,365000,4195,Prosperidad
6189,60,2,1,412000,6867,Nueva España
6188,279,4,4,1695000,6075,Nueva España
6187,91,3,1,420000,4615,Prosperidad
6186,160,4,3,650000,4062,Castilla
6185,95,3,1,334900,3525,Prosperidad
6184,66,1,1,389500,5902,El Viso
6183,45,1,1,218400,4853,Chamartín
6181,175,3,3,1450000,8286,Chamartín
6180,228,4,2,1200000,5263,Chamartín
6179,789,10,6,3100000,3929,Chamartín
6178,278,4,4,1500000,5396,Chamartín
6177,81,3,2,405000,5000,Chamartín
6176,180,3,3,940000,5222,Chamartín
6175,110,2,2,825000,7500,Chamartín
6174,118,3,2,840000,7119,Ciudad Jardín
6173,112,3,2,470000,4196,Prosperidad
6172,149,4,2,699000,4691,Chamartín
6171,136,3,2,698000,5132,Chamartín
6170,97,3,1,425000,4381,Chamartín
6169,253,3,3,1195000,4723,Chamartín
6168,326,6,4,1800000,5521,Chamartín
6167,262,5,4,1500000,5725,Chamartín
6166,367,5,4,2300000,6267,Chamartín
6165,601,8,6,5500000,9151,Chamartín
6164,450,6,6,3990000,8867,Chamartín
6163,450,6,6,3990000,8867,Chamartín
6162,110,3,1,395000,3591,Chamartín
6161,310,4,4,3250000,10484,Chamartín
6160,247,3,2,1850000,7490,Chamartín
6159,360,4,5,1980000,5500,Chamartín
6158,144,4,2,750000,5208,Chamartín
6157,166,3,2,845000,5090,Chamartín
6156,270,6,5,2200000,8148,Chamartín
6154,210,4,3,1150000,5476,Bernabéu-Hispanoamérica
6153,51,1,1,235000,4608,Bernabéu-Hispanoamérica
6152,360,5,4,1699000,4719,Chamartín
6151,111,4,2,560000,5045,Ciudad Jardín
6150,443,7,4,2410000,5440,Nueva España
6149,256,4,3,1280000,5000,Nueva España
6148,257,3,4,1475000,5739,Bernabéu-Hispanoamérica
6147,52,1,1,445000,8558,El Viso
6146,317,6,4,1600000,5047,El Viso
6145,216,6,3,978000,4528,Chamartín
6144,162,4,2,630000,3889,Prosperidad
6143,560,5,5,3480000,6214,El Viso
6142,293,5,4,2050000,6997,Nueva España
6141,196,2,2,1360000,6939,Bernabéu-Hispanoamérica
6140,120,4,2,425000,3542,Chamartín
6139,45,1,1,445000,9889,Chamartín
6138,261,4,4,1495000,5728,Chamartín
6137,115,4,2,495000,4304,Chamartín
6136,78,3,1,255000,3269,Prosperidad
6135,81,3,2,379995,4691,Bernabéu-Hispanoamérica
6134,60,1,1,360000,6000,Ciudad Jardín
6133,84,3,1,320000,3810,Bernabéu-Hispanoamérica
6132,90,2,2,460000,5111,Bernabéu-Hispanoamérica
6131,88,3,1,399000,4534,Prosperidad
6130,89,2,1,335900,3774,Castilla
6129,65,2,1,295500,4546,Castilla
6128,340,6,4,1490000,4382,Chamartín
6127,578,15,2,2200000,3806,El Viso
6126,60,2,1,322400,5373,Chamartín
6125,317,6,3,1200000,3785,Chamartín
6124,76,2,1,289000,3803,Prosperidad
6123,184,4,4,1600000,8696,Chamartín
6122,300,6,4,1395000,4650,Nueva España
6121,122,3,2,470000,3852,Prosperidad
6120,250,5,3,950000,3800,Bernabéu-Hispanoamérica
6119,93,3,1,405000,4355,Chamartín
6118,200,5,3,990000,4950,El Viso
6117,432,6,5,2100000,4861,Chamartín
6116,310,5,3,1525000,4919,Chamartín
6115,110,4,2,499000,4536,Prosperidad
6114,239,4,5,2200000,9205,Nueva España
6113,122,2,2,795000,6516,El Viso
6112,153,3,2,600000,3922,Chamartín
6111,111,3,2,547000,4928,Chamartín
6110,295,5,4,1490000,5051,Chamartín
6109,150,3,2,1320000,8800,Chamartín
6108,75,2,1,425000,5667,Chamartín
6107,121,2,1,395000,3264,Chamartín
6106,351,5,4,2300000,6553,Chamartín
6105,394,4,3,2650000,6726,Chamartín
6104,150,2,1,1070000,7133,Chamartín
6103,321,3,3,2400000,7477,Chamartín
6102,239,5,5,1330000,5565,Chamartín
6101,250,3,3,1950000,7800,Nueva España
6100,70,1,1,475000,6786,Chamartín
6099,173,4,2,900000,5202,Chamartín
6098,215,5,3,1450000,6744,Chamartín
6097,151,3,2,800000,5298,Chamartín
6096,111,3,2,595000,5360,Prosperidad
6095,248,4,4,1600000,6452,Chamartín
6094,299,4,3,1600000,5351,El Viso
6093,306,5,3,1700000,5556,Chamartín
6092,135,3,2,660000,4889,Chamartín
6091,176,5,3,898000,5102,Bernabéu-Hispanoamérica
6090,111,3,2,595000,5360,Prosperidad
6089,121,4,2,480000,3967,Chamartín
6088,51,2,1,255000,5000,Chamartín
6087,103,3,2,375000,3641,Chamartín
6086,258,4,3,1200000,4651,Chamartín
6085,314,5,5,1290000,4108,Chamartín
6084,484,5,5,3640000,7521,Chamartín
6083,106,3,2,415000,3915,Chamartín
6082,137,4,3,720000,5255,Chamartín
6081,165,4,3,769000,4661,Chamartín
6080,76,2,2,345000,4539,Prosperidad
6079,128,3,2,730000,5703,Chamartín
6077,740,6,5,4200000,5676,Chamartín
6076,182,3,2,690000,3791,Bernabéu-Hispanoamérica
6075,310,4,4,1430000,4613,Chamartín
6074,50,2,1,215000,4300,Chamartín
6073,97,3,2,365000,3763,Chamartín
6072,145,4,2,475000,3276,Chamartín
6071,113,3,2,590000,5221,Chamartín
6070,135,4,2,695000,5148,Prosperidad
6069,150,3,2,895000,5967,Chamartín
6068,159,4,2,929000,5843,Chamartín
6067,72,3,1,319000,4431,Chamartín
6066,70,1,1,385000,5500,Chamartín
6065,505,6,4,3400000,6733,Chamartín
6064,195,5,3,950000,4872,Chamartín
6063,165,5,3,595000,3606,Castilla
6062,320,5,5,1750000,5469,Prosperidad
6061,64,2,1,395000,6172,Chamartín
6060,114,2,1,495000,4342,Chamartín
6059,270,5,5,1495000,5537,Chamartín
6058,505,7,7,3100000,6139,Chamartín
6057,431,4,5,1950000,4524,Chamartín
6056,79,2,2,585000,7405,Chamartín
6055,218,4,3,1500000,6881,Chamartín
6054,87,2,2,475000,5460,Chamartín
6052,379,5,4,1700000,4485,Chamartín
6051,186,3,2,1098000,5903,El Viso
6050,168,4,3,850000,5060,Chamartín
6049,419,7,5,1325000,3162,Chamartín
6048,197,4,4,1600000,8122,El Viso
6047,248,3,3,1695000,6835,Chamartín
6046,438,6,4,1900000,4338,Chamartín
6045,86,3,1,434800,5056,Nueva España
6044,76,3,1,299000,3934,Prosperidad
6043,121,3,2,639000,5281,El Viso
6042,258,2,2,1780000,6899,El Viso
6041,179,4,2,1100000,6145,El Viso
6040,148,3,3,875000,5912,El Viso
6039,109,2,2,850000,7798,El Viso
6038,237,3,3,1450000,6118,Nueva España
6037,117,3,2,495000,4231,Castilla
6036,432,6,4,2100000,4861,Chamartín
6035,111,3,2,547000,4928,Chamartín
6034,93,2,1,479900,5160,Bernabéu-Hispanoamérica
6033,195,4,3,750000,3846,Chamartín
6032,99,3,1,281000,2838,Prosperidad
6031,275,5,3,1315000,4782,Bernabéu-Hispanoamérica
6030,253,6,3,1715000,6779,Chamartín
6028,370,3,5,3250000,8784,Chamartín
6027,326,7,4,1900000,5828,Chamartín
6026,370,5,4,2490000,6730,Chamartín
6025,825,7,7,7900000,9576,Chamartín
6024,505,4,4,3400000,6733,Chamartín
6023,446,5,5,4400000,9865,Chamartín
6022,216,4,3,1270000,5880,Chamartín
6021,133,3,2,690000,5188,Chamartín
6020,184,4,2,1590000,8641,Chamartín
6019,170,3,3,820000,4824,Chamartín
6018,188,2,3,1240000,6596,Chamartín
6017,600,8,5,5500000,9167,Chamartín
6016,261,4,3,1200000,4598,Chamartín
6015,288,5,3,2040000,7083,Chamartín
6014,177,3,2,820000,4633,Chamartín
6013,852,6,6,7900000,9272,Chamartín
6012,143,2,2,725000,5070,Chamartín
6011,379,5,4,1790000,4723,Chamartín
6010,394,4,4,2650000,6726,Chamartín
6009,107,2,2,760000,7103,El Viso
6008,314,4,2,2200000,7006,Chamartín
6007,252,4,4,1590000,6310,Chamartín
6006,210,4,3,1150000,5476,Chamartín
6005,96,2,2,495000,5156,Chamartín
6004,357,5,4,2300000,6443,El Viso
6003,257,4,4,1475000,5739,Bernabéu-Hispanoamérica
6002,720,6,7,4950000,6875,El Viso
6001,270,6,4,1715000,6352,El Viso
6000,394,5,4,2650000,6726,Chamartín
5999,195,4,1,786000,4031,Chamartín
5998,470,5,4,2300000,4894,Chamartín
5997,300,5,4,1335000,4450,Chamartín
5996,120,4,2,489000,4075,Chamartín
5995,148,4,2,825000,5574,Chamartín
5994,137,3,2,685000,5000,Chamartín
5993,256,4,3,1280000,5000,Chamartín
5992,275,3,3,2500000,9091,Chamartín
5991,128,4,3,728000,5688,Chamartín
5990,314,5,3,1200000,3822,Chamartín
5989,284,4,2,1070000,3768,Chamartín
5988,370,5,6,1390000,3757,Chamartín
5987,85,2,1,395000,4647,Prosperidad
5986,184,4,3,670000,3641,Chamartín
5985,132,4,2,520000,3939,Chamartín
5984,205,4,3,1125000,5488,Chamartín
5983,215,4,3,1300000,6047,Chamartín
5982,83,2,2,550000,6627,Chamartín
5981,127,3,2,719000,5661,Chamartín
5980,453,5,6,2100000,4636,Chamartín
5979,47,1,1,275000,5851,Chamartín
